head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Deid,Kamil,family,undirected,1,0.9880440406214752,0.9880440406214752,0.6848599410258316,Infobox field family/Relatives: Unnamed Younger Sibling (Deceased) Deid's Mother (Distant Cousin)
Deid,Myne,family,undirected,1,0.9880440406214752,0.9880440406214752,0.6848599410258316,Infobox field family/Relatives: Unnamed Younger Sibling (Deceased) Deid's Mother (Distant Cousin)
Deid,Tuuli,family,undirected,1,0.9880440406214752,0.9880440406214752,0.6848599410258316,Infobox field family/Relatives: Unnamed Younger Sibling (Deceased) Deid's Mother (Distant Cousin)
Wilma,Rozemyne,service_retainer,directed,1,0.987778027371179,0.987778027371179,0.6846755546913972,Infobox field occupation: Rozemyne's attendant Managing the orphanage Christine's Attendant (Former)
Wilma,Christine,service_retainer,directed,1,0.987778027371179,0.987778027371179,0.6846755546913972,Infobox field occupation: Rozemyne's attendant Managing the orphanage Christine's Attendant (Former)
Bezewanst,Brunhilde,family,undirected,1,0.98755469391581,0.98755469391581,0.6845207517364834,"Infobox field family/Relatives: Previous Count Leisegang (Great-Great-Grandfather, Deceased) First Count Groschel (Great-Grandfather) Bezewanst (Granduncle, Disowned) Veronica (Grandaunt)"
Brunhilde,Veronica,family,undirected,1,0.98755469391581,0.98755469391581,0.6845207517364834,"Infobox field family/Relatives: Previous Count Leisegang (Great-Great-Grandfather, Deceased) First Count Groschel (Great-Grandfather) Bezewanst (Granduncle, Disowned) Veronica (Grandaunt)"
Hortensia,Raublut,romantic,undirected,1,0.987491217543106,0.987491217543106,0.6844767532677115,"Infobox field family/Spouse: Hortensia (First Wife , Former)"
Bonifatius,Heidemarie,family,undirected,1,0.9873897102496264,0.9873897102496264,0.6844063937734298,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Aurelia,Bonifatius,family,undirected,1,0.9873897102496264,0.9873897102496264,0.6844063937734298,"Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
Heidemarie,Previous Count Leisegang,family,undirected,1,0.9873094934287908,0.9873094934287908,0.6843507917102342,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law)"
Aurelia,Previous Count Leisegang,family,undirected,1,0.9873094934287908,0.9873094934287908,0.6843507917102342,"Infobox field family/Relatives: Elvira (Granddaughter, In-Law) Trudeliede (Granddaughter, In-Law) Rozemary (Granddaughter-In-Law, Deceased) Heidemarie (Great-Granddaughter, In-Law, Deceased) Aurelia (Great-Granddaughter, In-Law)"
Brigitte,Viktor,romantic,undirected,1,0.9869352675095858,0.9869352675095858,0.6840913980694447,Infobox field family/Spouse: Viktor
Lestilaut,Lungtase,family,undirected,1,0.9866734725512692,0.9866734725512692,0.6839099356322028,Infobox field family/Sister: Hannelore Lungtase (Half-Sister)
Martina,Siegrecht,family,undirected,1,0.9866495757610404,0.9866495757610404,0.6838933716394313,"Infobox field family/Relatives: Detlinde (Cousin) Wolfram (Cousin, Deceased) Alstede (Cousin) Blasius (Cousin) Letizia (Cousin, Adoptive) Siegrecht (Nephew)"
Letizia,Martina,family,undirected,1,0.9866495757610404,0.9866495757610404,0.6838933716394313,"Infobox field family/Relatives: Detlinde (Cousin) Wolfram (Cousin, Deceased) Alstede (Cousin) Blasius (Cousin) Letizia (Cousin, Adoptive) Siegrecht (Nephew)"
Kenntrips,Magdalena,family,undirected,1,0.9863622149289106,0.9863622149289106,0.6836941882888372,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Kenntrips (Nephew) Rasantark (Nephew) Codenest (Nephew)
Magdalena,Rasantark,family,undirected,1,0.9863622149289106,0.9863622149289106,0.6836941882888372,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Kenntrips (Nephew) Rasantark (Nephew) Codenest (Nephew)
Aurelia,Cornelius,family,undirected,1,0.986153500154452,0.986153500154452,0.68354951823138,"Infobox field family/Sister: Rozemyne Heidemarie (In-law, Deceased) Aurelia (In-Law)"
Cornelius,Heidemarie,family,undirected,1,0.986153500154452,0.986153500154452,0.68354951823138,"Infobox field family/Sister: Rozemyne Heidemarie (In-law, Deceased) Aurelia (In-Law)"
Raimund,Ferdinand,service_retainer,directed,1,0.9861277138429864,0.9861277138429864,0.6835316445222905,Infobox field occupation: Apprentice Scholar Ferdinand's Retainer
Kenntrips,Werdekraf,family,undirected,1,0.9858899026693368,0.9858899026693368,0.6833668063777697,Infobox field family/Relatives: Hildebrand (Nephew) Kenntrips (Nephew) Rasantark (Nephew) Codenest (Nephew)
Aub Frenbeltag,Detlinde,family,undirected,1,0.9855178365285976,0.9855178365285976,0.6831089097813344,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Aub Frenbeltag,Wilfried,family,undirected,1,0.9855178365285976,0.9855178365285976,0.6831089097813344,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Aub Frenbeltag,Rozemyne,family,undirected,1,0.9855178365285976,0.9855178365285976,0.6831089097813344,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Aub Frenbeltag,Melchior,family,undirected,1,0.9855178365285976,0.9855178365285976,0.6831089097813344,"Infobox field family/Relatives: Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Detlinde (Niece, In-Law) Alstede (Niece, In-Law)"
Gabriele,Grausam,family,undirected,1,0.9854964633249562,0.9854964633249562,0.6830940950054909,Infobox field family/Mother: Archattendant of Gabriele (Deceased)
Blasius,Detlinde,family,undirected,1,0.9854145189317762,0.9854145189317762,0.6830372954803955,"Infobox field family/Sister: Alstede (Half-Sister) Detlinde (Half-Sister) Letizia (Half-Sister, Adoptive) Several other unnamed women"
Gunther,Karla,family,undirected,1,0.985147010211698,0.985147010211698,0.6828518725652981,"Infobox field family/Relatives: Fey (Nephew) Gunther's Father (Grand-Cousin, In-Law)"
Fran,Myne,service_retainer,directed,1,0.9851347693334536,0.9851347693334536,0.6828433878350554,Infobox field occupation: Rozemyne's Head Attendant Ferdinand's Attendant (Former) Myne's Head Attendant (Former)
Fran,Ferdinand,service_retainer,directed,1,0.9851347693334536,0.9851347693334536,0.6828433878350554,Infobox field occupation: Rozemyne's Head Attendant Ferdinand's Attendant (Former) Myne's Head Attendant (Former)
Leberecht,Florencia,service_retainer,directed,1,0.9848999398928974,0.9848999398928974,0.6826806164704214,Infobox field occupation: Florencia's Retainer Adult Scholar
Benno,Liz,romantic,undirected,1,0.984783688637164,0.984783688637164,0.6826000372402733,Infobox field family/Spouse: Benno (Engaged)
Heidemarie,Ferdinand,service_retainer,directed,1,0.984748153361298,0.984748153361298,0.6825754060639962,Infobox field occupation: Scholar Ferdinand's Retainer
Bezewanst,Rozemyne,family,undirected,1,0.9846216634948868,0.9846216634948868,0.682487729969724,Infobox field family/Relatives: Sylvester (Nephew) Georgine (Niece) Florencia (Niece-in-law) Ferdinand (Nephew-in-law) Wilfried (Great nephew) Rozemyne (Great niece through adoption) Charlotte (Great niece) Melchior (Great nephew) Detlinde (Great niece) Elvira (Cousin)
Aurelia,Letizia,family,undirected,1,0.9841566199873656,0.9841566199873656,0.682165386373648,"Infobox field family/Relatives: Detlinde (Cousin) Wolfram (Cousin, Deceased) Alstede (Cousin) Blasius (Cousin) Letizia (Cousin, Adoptive)"
Corinna,Otto,romantic,undirected,1,0.983054849276642,0.983054849276642,0.6814016971118864,She married Otto after his passionate persuasion and eventually fell in love with him.
Eckhart,Gudrun,family,undirected,1,0.9829978566785228,0.9829978566785228,0.6813621928531872,Infobox field family/Aunt: Gudrun
Gudrun,Lamprecht,family,undirected,1,0.9829978566785228,0.9829978566785228,0.6813621928531872,Infobox field family/Aunt: Gudrun
Cornelius,Gudrun,family,undirected,1,0.9829978566785228,0.9829978566785228,0.6813621928531872,Infobox field family/Aunt: Gudrun
Gudrun,Nikolaus,family,undirected,1,0.9829978566785228,0.9829978566785228,0.6813621928531872,Infobox field family/Aunt: Gudrun
Gieselfried,Martina,family,undirected,1,0.9829044269035137,0.9829044269035137,0.6812974322680593,"Infobox field family/Relatives: Letizia (Granddaughter, Biological) Benedikta (Granddaughter) Aurelia (Niece) Martina (Niece) Lamprecht (Nephew, In-Law)"
Gieselfried,Lamprecht,family,undirected,1,0.9829044269035137,0.9829044269035137,0.6812974322680593,"Infobox field family/Relatives: Letizia (Granddaughter, Biological) Benedikta (Granddaughter) Aurelia (Niece) Martina (Niece) Lamprecht (Nephew, In-Law)"
Aurelia,Gieselfried,family,undirected,1,0.9829044269035137,0.9829044269035137,0.6812974322680593,"Infobox field family/Relatives: Letizia (Granddaughter, Biological) Benedikta (Granddaughter) Aurelia (Niece) Martina (Niece) Lamprecht (Nephew, In-Law)"
Ferdinand,Irmhilde,family,undirected,1,0.9826356762427818,0.9826356762427818,0.6811111485052994,Infobox field family/Aunt: Irmhilde (Deceased) Valamarlene (Deceased)
Bonifatius,Eckhart,family,undirected,1,0.9823785156015364,0.9823785156015364,0.6809328983318692,"Infobox field family/Offspring: Eckhart (Grandson) Lamprecht (Grandson) Cornelius (Grandson) Rozemyne (Granddaughter) Traugott (Grandson) Nikolaus (Grandson) Siegrecht (Great-Grandson, Lamprecht's Son)"
Bonifatius,Lamprecht,family,undirected,1,0.9823785156015364,0.9823785156015364,0.6809328983318692,"Infobox field family/Offspring: Eckhart (Grandson) Lamprecht (Grandson) Cornelius (Grandson) Rozemyne (Granddaughter) Traugott (Grandson) Nikolaus (Grandson) Siegrecht (Great-Grandson, Lamprecht's Son)"
Bonifatius,Nikolaus,family,undirected,1,0.9823785156015364,0.9823785156015364,0.6809328983318692,"Infobox field family/Offspring: Eckhart (Grandson) Lamprecht (Grandson) Cornelius (Grandson) Rozemyne (Granddaughter) Traugott (Grandson) Nikolaus (Grandson) Siegrecht (Great-Grandson, Lamprecht's Son)"
Bonifatius,Cornelius,family,undirected,1,0.9823785156015364,0.9823785156015364,0.6809328983318692,"Infobox field family/Offspring: Eckhart (Grandson) Lamprecht (Grandson) Cornelius (Grandson) Rozemyne (Granddaughter) Traugott (Grandson) Nikolaus (Grandson) Siegrecht (Great-Grandson, Lamprecht's Son)"
Lestilaut,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Hildebrand,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Codenest,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Raufereg,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Hannelore,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Lungtase,Werdekraf's Elder Brother,family,undirected,1,0.9819350286670336,0.9819350286670336,0.6806254966136034,Infobox field family/Relatives: Lestilaut (Nephew) Hannelore (Niece) Raufereg (Nephew) Lungtase (Niece) Hildebrand (Nephew) Codenest (Nephew)
Constanze,Florencia,family,undirected,1,0.98192645424105,0.98192645424105,0.6806195532744079,Infobox field family/Sister: Georgine (Deceased) Florencia (In-Law)
Count Leisegang,Leberecht,family,undirected,1,0.9815726547777576,0.9815726547777576,0.6803743181739431,"Leberecht is the half-brother of the current Count Leisegang, and he and his family are members of the Leisegang Faction."
Gieselfried,Letizia's Brother,family,undirected,1,0.9812796021298408,0.9812796021298408,0.6801711895572841,Infobox field family/Grandfather: Gieselfried (Deceased)
Bonifatius,Ferdinand,family,undirected,1,0.9808742842651268,0.9808742842651268,0.679890244622127,Infobox field family/Uncle: Bezewanst (In-Law) (Deceased) Bonifatius Gervasio
Zahm,Ferdinand,service_retainer,directed,1,0.9806751991909994,0.9806751991909994,0.679752249364304,Infobox field occupation: Rozemyne's Attendant Ferdinand's Attendant (Former)
Elvira,Karstedt,family,undirected,1,0.9802805712807244,0.9802805712807244,0.6794787141409266,"She is the first wife of Karstedt and the mother of Eckhart, Lamprecht, and Cornelius."
Florencia,Veronica,family,undirected,1,0.979980166570816,0.979980166570816,0.6792704894632267,Infobox field family/Daughter: Georgine (Deceased) Constanze Florencia (In-Law)
Melchior,Wilfried,family,undirected,1,0.9798434203048116,0.9798434203048116,0.6791757041744937,"He is the older brother of Charlotte and Melchior, and the adoptive older brother of Rozemyne."
Count Groschel,Gabriele,romantic,undirected,1,0.979725765655193,0.979725765655193,0.6790941521858307,"Gabriele deeply loved for her husband, but the newly minted Count Groschel did not reciprocate those feelings, since he was equally deeply in love with his former first, now second wife."
Adelbert,Bezewanst,family,undirected,1,0.9795573194947113,0.9795573194947113,0.6789773942046167,"Infobox field family/Brother: Adelbert (In-Law, Deceased)"
Gabriele,Rudiger,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Gabriele,Wilfried,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Gabriele,Melchior,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Detlinde,Gabriele,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Charlotte,Gabriele,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Gabriele,Rozemyne,family,undirected,1,0.9787187948428206,0.9787187948428206,0.6783961732063286,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Janrik,Matthias,family,undirected,1,0.9786883232719072,0.9786883232719072,0.6783750519228628,Giebe's Gerlach's son and Matthias' older brother.
Claudio,Veronica,family,undirected,1,0.9784592223766516,0.9784592223766516,0.6782162512832526,Infobox field family/Relatives: Elvira (Niece) Claudio (Nephew)
Anastasius,Waldifried,family,undirected,1,0.9779929062025934,0.9779929062025934,0.6778930255419546,"Infobox field family/Relatives: Sigiswald (Nephew) Anastasius (Nephew) Hildebrand (Nephew) Nahelache (Niece, In-Law) Eglantine (Niece)"
Ignaz,Wilfried,service_retainer,directed,1,0.9777802450475788,0.9777802450475788,0.6777456200619416,Infobox field occupation: Apprentice Scholar Royal Academy Student Retainer of Wilfried
Aub Frenbeltag,Georgine,family,undirected,1,0.9775137645309584,0.9775137645309584,0.6775609098431721,Infobox field family/Sister: Georgine (In-Law)
Traugott,Trudeliede,family,undirected,1,0.9774865630588896,0.9774865630588896,0.6775420552195005,Infobox field family/Aunt: Elvira Trudeliede Rozemary (Deceased)
Flutrane,Leidenschaft,family,undirected,1,0.9773895710534608,0.9773895710534608,0.6774748254844006,Infobox field family/Sister: Flutrane Schutzaria Geduldh
Leidenschaft,Schutzaria,family,undirected,1,0.9773895710534608,0.9773895710534608,0.6774748254844006,Infobox field family/Sister: Flutrane Schutzaria Geduldh
Heidemarie,Rozemyne,family,undirected,1,0.9767625019438192,0.9767625019438192,0.6770401742990364,"Infobox field family/Sister: Charlotte (Adoptive) Henriette (Adoptive) Heidemarie (Baptismal, In-Law, Deceased) Tuuli (Biological) Aurelia (In-Law)"
Ferdinand,Sylvester,family,undirected,1,0.9766909833476304,0.9766909833476304,0.6769906013857304,"As the son of the Sixth Aub Ehrenfest, Ferdinand is the half-brother of Sylvester and was an archduke candidate of Ehrenfest."
God of Darkness,Leidenschaft,family,undirected,1,0.9766108586043,0.9766108586043,0.6769350631457979,Infobox field family/Father: God of Darkness
Gunther,Rozemyne,family,undirected,1,0.976131006741152,0.976131006741152,0.6766024551797705,Infobox field family/Father: Karstedt (Baptismal) Sylvester (Adoptive) Gunther (Biological) Urano Motosu’s Father (Former)
Bonifatius,Veronica,family,undirected,1,0.9759221977093914,0.9759221977093914,0.6764577197881301,"Infobox field family/Sister: Irmhilde (Half-Sister, Deceased) Veronica (In-Law) Unnamed Younger Sister (Deceased)"
Clarissa,Rozemyne,service_retainer,directed,1,0.9755091791693704,0.9755091791693704,0.6761714371515956,Infobox field occupation: Rozemyne's Retainer Scholar Royal Academy Student (Former)
Janrik,Seltier,family,undirected,1,0.9751023741270416,0.9751023741270416,0.6758894613834678,Infobox field family/Relatives: Janrik (Nephew) Matthias (Nephew) Barthold (Nephew) Cassandra (Neice) Tibertha (Niece)
Barthold,Seltier,family,undirected,1,0.9751023741270416,0.9751023741270416,0.6758894613834678,Infobox field family/Relatives: Janrik (Nephew) Matthias (Nephew) Barthold (Nephew) Cassandra (Neice) Tibertha (Niece)
Cassandra,Seltier,family,undirected,1,0.9751023741270416,0.9751023741270416,0.6758894613834678,Infobox field family/Relatives: Janrik (Nephew) Matthias (Nephew) Barthold (Nephew) Cassandra (Neice) Tibertha (Niece)
Matthias,Seltier,family,undirected,1,0.9751023741270416,0.9751023741270416,0.6758894613834678,Infobox field family/Relatives: Janrik (Nephew) Matthias (Nephew) Barthold (Nephew) Cassandra (Neice) Tibertha (Niece)
Oderkunst,Adolphine,service_retainer,directed,1,0.9744880088482142,0.9744880088482142,0.6754636158226147,Infobox field occupation: Scholar Adolphine's Retainer
Rihyarda,Rozemyne,service_retainer,directed,1,0.974317705602071,0.974317705602071,0.6753455706077103,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Rihyarda,Georgine,service_retainer,directed,1,0.974317705602071,0.974317705602071,0.6753455706077103,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Rihyarda,Sylvester,service_retainer,directed,1,0.974317705602071,0.974317705602071,0.6753455706077103,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Rihyarda,Veronica,service_retainer,directed,1,0.974317705602071,0.974317705602071,0.6753455706077103,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Trauerqual,Werdekraf's Elder Brother,family,undirected,1,0.9742553884215972,0.9742553884215972,0.6753023756297645,Infobox field family/Brother: Werdekraf Younger Brother Trauerqual (In Law)
Barthold,Wilfried,service_retainer,directed,1,0.974148535848401,0.974148535848401,0.675228311069918,Infobox field occupation: Royal Academy Student Apprentice Scholar Wilfried's Retainer
Ortwin,Sigiswald,family,undirected,1,0.9739458993846988,0.9739458993846988,0.6750878541764241,Infobox field family/Brother: Sigiswald (In-Law) (Former)
Clementia,Trauerqual,romantic,undirected,1,0.973730558487804,0.973730558487804,0.6749385912408822,"Infobox field family/Spouse: Magdalena (First Wife, Former Third Wife) Clementia (Second Wife) Ralfrieda (Third Wife , Former First Wife )"
Ralfrieda,Trauerqual,romantic,undirected,1,0.973730558487804,0.973730558487804,0.6749385912408822,"Infobox field family/Spouse: Magdalena (First Wife, Former Third Wife) Clementia (Second Wife) Ralfrieda (Third Wife , Former First Wife )"
Leberecht,Leonore,family,undirected,1,0.9736528766788256,0.9736528766788256,0.6748847463140081,Infobox field family/Uncle: Count Leisegang Leberecht
Muriella,Elvira,service_retainer,directed,1,0.9725797359355906,0.9725797359355906,0.6741409018334907,Infobox field occupation: Scholar Elvira's Retainer Royal Academy Student (Former) Rozemyne's Retainer (Former)
Muriella,Rozemyne,service_retainer,directed,1,0.9725797359355906,0.9725797359355906,0.6741409018334907,Infobox field occupation: Scholar Elvira's Retainer Royal Academy Student (Former) Rozemyne's Retainer (Former)
Gabriele,Matthias,family,undirected,1,0.9724712233855536,0.9724712233855536,0.6740656866653773,Infobox field family/Grandmother: Archattendant of Gabriele (Deceased)
Aurelia,Eckhart,family,undirected,1,0.9724213903336862,0.9724213903336862,0.6740311450259766,Infobox field family/Sister: Rozemyne Aurelia (In-Law)
Count Bindewald,Fraularm,family,undirected,1,0.9723739328062194,0.9723739328062194,0.6739982499746167,Infobox field family/Sister: Fraularm (In-Law)
Hannelore,Cordula,service_retainer,directed,1,0.97214178175556,0.97214178175556,0.6738373351283881,*Cordula - Hannelore's head attendant and the adult retainer she took along to the Royal Academy. *Andrea - A female apprentice arch attendant
Hannelore,Andrea,service_retainer,directed,1,0.97214178175556,0.97214178175556,0.6738373351283881,*Cordula - Hannelore's head attendant and the adult retainer she took along to the Royal Academy. *Andrea - A female apprentice arch attendant
Benno,Renate,family,undirected,1,0.9718086735821032,0.9718086735821032,0.673606442137135,Infobox field family/Relatives: Renate (Niece) Knut (Nephew)
Reginald,Sieglinde,family,undirected,1,0.9711758311003642,0.9711758311003642,0.673167789155179,Infobox field family/Aunt: Sieglinde Magdalena
Magdalena,Reginald,family,undirected,1,0.9711758311003642,0.9711758311003642,0.673167789155179,Infobox field family/Aunt: Sieglinde Magdalena
Gervasio,Leonzio,family,undirected,1,0.9706305741273048,0.9706305741273048,0.6727898458216223,Infobox field family/Relatives: Ferdinand (Nephew) Leonzio (Cousin)
Marianne,Charlotte,service_retainer,directed,1,0.9702466648407224,0.9702466648407224,0.672523740182037,Infobox field occupation: Charlotte's Retainer Apprentice Scholar Royal Academy Student
Kenntrips,Sieglinde,family,undirected,1,0.9700382865208504,0.9700382865208504,0.6723793033371278,Infobox field family/Aunt: Sieglinde Reichlene
Brunhilde,Elvira,family,undirected,1,0.968901478855511,0.968901478855511,0.6715913283090589,"*The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Brunhilde,Traugott,family,undirected,1,0.968901478855511,0.968901478855511,0.6715913283090589,"*The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Brunhilde,Hartmut,family,undirected,1,0.968901478855511,0.968901478855511,0.6715913283090589,"*The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Brunhilde,Cornelius,family,undirected,1,0.968901478855511,0.968901478855511,0.6715913283090589,"*The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Brunhilde,Leonore,family,undirected,1,0.968901478855511,0.968901478855511,0.6715913283090589,"*The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Adolphine,Nahelache,romantic,undirected,1,0.96816369751406,0.96816369751406,0.6710799372523624,"Shortly before Adolphine and Prince Sigiswald are due to be married at the Archduke Conference, the prince informs her that his second wife Nahelache has recently given birth."
Hannelore,Trauerqual,family,undirected,1,0.9681079829576584,0.9681079829576584,0.6710413188646766,"As relatives of Trauerqual's third wife Magdalena, Hannelore and her brother Lestilaut occasionally visited her and her son Prince Hildebrand at their royal villa in the Sovereignty, but didn't form a particularly close relationship with the prince."
Elusia,Hannelore,service_retainer,directed,1,0.9679785830571588,0.9679785830571588,0.6709516256884804,Infobox field occupation: Hannelore's Retainer Apprentice Scholar Royal Academy Student
Theodore,Rozemyne,service_retainer,directed,1,0.9678148516399424,0.9678148516399424,0.6708381357182678,Infobox field occupation: Royal Academy Student Rozemyne's guard knight (Former)
